Order ID,Order Date,Ship Date,Delivery Date,Product type,SKU,Category,Price,Discount (%),Price_After_Discount,Number of products sold,Units Returned,Return Reason,Revenue generated,Profit,Customer Satisfaction Score,Customer demographics,Sales Channel,Payment Method,Region,Stock levels,Reorder Point,Stockout Risk,Lead time,Shipping times,Shipping costs,On-Time Delivery,Supplier name,Supplier Reliability Score,Manufacturing costs,Quality Score,Defect rates,Production volumes,Carrier Name,Transportation Mode
ORD1911,10/10/2024,12/10/2024,24/10/2024,Smartphones,SKU0911,Budget,171.78,12.19,150.84,215,3,Defective,32430.6,20101.26,4.6,Non-binary,Retail Store,Cash,West,84,215,Yes,22,12,22.74,Yes,Supplier 5,0.701,57.24,32.66,6.7336,314,UPS,Road
ORD1912,27/11/2022,01/12/2022,12/12/2022,Smartphones,SKU0912,Premium,759.64,4.48,725.61,55,8,Defective,39908.55,23791.73,2.1,Non-binary,Retail Store,Cash,West,261,44,No,17,11,73.87,Yes,Supplier 2,0.439,291.69,28.65,7.1354,667,OnTrac,Road
ORD1913,22/03/2023,27/03/2023,09/04/2023,Tablets,SKU0913,Mid-Range,581.81,8.14,534.45,295,13,Changed Mind,157662.75,70302.29,4,Female,Retail Store,Digital Wallet,South,256,344,Yes,18,13,220.41,Yes,Supplier 4,0.554,295.39,10.17,8.9826,901,Aramex,Sea
ORD1914,29/04/2022,04/05/2022,12/05/2022,Smartwatches,SKU0914,Premium,406.4,10.93,361.98,275,4,Changed Mind,99544.5,48426.67,4.5,Male,Retail Store,Invoice,South,175,83,No,5,8,242.83,No,Supplier 2,0.813,185,60.02,3.9981,784,Aramex,Sea
ORD1915,28/01/2022,31/01/2022,11/02/2022,Smartphones,SKU0915,Mid-Range,505.48,3.46,487.99,30,1,Defective,14639.7,5959.52,3.8,Unknown,Direct Sales,Bank Transfer,East,158,22,No,15,11,635.98,Yes,Supplier 1,0.581,268.14,19.03,8.0974,663,FedEx,Air
ORD1916,10/07/2023,11/07/2023,23/07/2023,Smartphones,SKU0916,Budget,83.56,11.14,74.25,279,35,Damaged in Shipping,20715.75,12585.1,2,Non-binary,B2B,Invoice,Central,46,353,Yes,22,12,159.62,Yes,Supplier 3,0.63,28.57,70.17,2.9832,514,DHL,Sea
ORD1917,22/04/2023,23/04/2023,02/05/2023,Headphones,SKU0917,Budget,43.26,13.46,37.44,358,45,Defective,13403.52,5045.72,2.3,Non-binary,Direct Sales,Credit Card,East,214,262,Yes,3,9,116.64,No,Supplier 1,0.682,23.02,83.77,1.6229,601,Blue Dart,Sea
ORD1918,02/11/2023,04/11/2023,08/11/2023,Smartphones,SKU0918,Premium,1086.2,7.28,1007.12,391,48,Changed Mind,393783.92,190515.15,1.8,Male,Wholesale,Bank Transfer,North,30,326,Yes,9,4,105.17,Yes,Supplier 2,0.504,519.6,37.44,6.2558,704,UPS,Sea
ORD1919,08/08/2023,13/08/2023,18/08/2023,Headphones,SKU0919,Premium,430.69,0.9,426.81,374,32,Not as Described,159626.94,84305.62,3.2,Female,Retail Store,Bank Transfer,East,156,200,Yes,5,5,80,Yes,Supplier 5,0.69,201.18,65.78,3.4225,557,UPS,Sea
ORD1920,14/01/2023,15/01/2023,28/01/2023,Tablets,SKU0920,Budget,213.82,3.61,206.1,205,4,Changed Mind,42250.5,24225.47,4.5,Unknown,Wholesale,Cash,South,277,184,No,24,13,649.23,Yes,Supplier 3,0.682,84.76,30.18,6.9818,507,FedEx,Air
ORD1921,14/08/2023,19/08/2023,29/08/2023,Laptops,SKU0921,Budget,371.45,14.01,319.41,473,47,Damaged in Shipping,151080.93,54757.74,3,Unknown,B2B,Invoice,North,254,615,Yes,21,10,649.48,Yes,Supplier 3,0.561,202.27,39.52,6.048,764,UPS,Air
ORD1922,19/03/2022,21/03/2022,03/04/2022,Laptops,SKU0922,Budget,356.85,13.62,308.25,421,11,Defective,129773.25,84287.6,4.3,Non-binary,Retail Store,Credit Card,South,94,407,Yes,12,13,274.46,No,Supplier 5,0.78,107.39,58.19,4.1814,541,FedEx,Air
ORD1923,05/08/2023,09/08/2023,15/08/2023,Smartphones,SKU0923,Premium,1074.01,13.43,929.77,464,60,Wrong Item,431413.28,247380.07,2.1,Male,Retail Store,Cash,West,268,650,Yes,24,6,52.57,Yes,Supplier 5,0.736,396.51,98.87,0.1129,769,OnTrac,Road
ORD1924,08/05/2024,09/05/2024,17/05/2024,Laptops,SKU0924,Mid-Range,883.56,13.16,767.28,15,1,Defective,11509.2,6379.88,4.1,Non-binary,Wholesale,Credit Card,Central,131,10,No,12,8,173.02,Yes,Supplier 1,0.773,330.42,66.18,3.3821,744,DHL,Sea
ORD1925,30/05/2022,03/06/2022,09/06/2022,Laptops,SKU0925,Premium,1646.93,9.88,1484.21,397,7,Changed Mind,589231.37,320471.11,4.5,Male,Direct Sales,Credit Card,North,175,437,Yes,14,6,336.65,Yes,Supplier 2,0.954,676.13,97.65,0.2354,804,FedEx,Air
ORD1926,21/09/2022,23/09/2022,28/09/2022,Headphones,SKU0926,Mid-Range,129.64,1.32,127.93,389,23,Wrong Item,49764.77,29447.82,3.7,Non-binary,Direct Sales,Digital Wallet,Central,269,363,Yes,21,5,314.57,Yes,Supplier 4,0.602,51.42,30.56,6.9441,691,UPS,Air
ORD1927,02/05/2022,04/05/2022,10/05/2022,Laptops,SKU0927,Premium,2438.48,13.45,2110.5,479,29,Not as Described,1010929.5,429614.49,3.5,Female,Online,Invoice,South,206,351,Yes,18,6,292.8,Yes,Supplier 2,0.641,1212.99,41.03,5.8968,1012,Aramex,Air
ORD1928,28/06/2022,02/07/2022,05/07/2022,Laptops,SKU0928,Budget,489.64,6.67,456.98,402,4,Not as Described,183705.96,114190.74,4.5,Male,Direct Sales,Cash,South,293,161,No,8,3,17.46,Yes,Supplier 4,0.868,172.88,71.66,2.8345,730,Aramex,Road
ORD1929,25/10/2023,26/10/2023,03/11/2023,Smartwatches,SKU0929,Budget,125.45,0.55,124.76,187,14,Defective,23330.12,15997.24,3.4,Non-binary,Direct Sales,Invoice,East,116,106,No,4,8,161.43,No,Supplier 4,0.716,38.35,65.61,3.4391,798,UPS,Sea
ORD1930,16/05/2022,21/05/2022,25/05/2022,Smartphones,SKU0930,Premium,827.49,0.07,826.91,208,15,Defective,171997.28,120339.64,3.2,Male,Direct Sales,Bank Transfer,East,226,166,No,18,4,5,Yes,Supplier 4,0.574,248.33,29.74,7.0256,467,UPS,Road
ORD1931,20/05/2024,25/05/2024,27/05/2024,Headphones,SKU0931,Budget,56.87,11.54,50.31,51,6,Defective,2565.81,1047.95,2.5,Female,Wholesale,Credit Card,West,45,32,No,6,2,11.32,Yes,Supplier 4,0.728,29.54,89.27,1.0731,101,UPS,Road
ORD1932,08/08/2023,13/08/2023,19/08/2023,Smartphones,SKU0932,Premium,1079.73,0.53,1074.01,362,44,Defective,388791.62,223486.37,2.4,Male,B2B,Credit Card,East,141,193,Yes,10,6,52.25,Yes,Supplier 4,0.495,456.5,34.51,6.5488,529,Blue Dart,Road
ORD1933,18/01/2024,21/01/2024,29/01/2024,Headphones,SKU0933,Premium,259.44,8.72,236.82,142,4,Damaged in Shipping,33628.44,17364.1,4.5,Female,Retail Store,Cash,South,127,118,No,6,8,56.46,No,Supplier 3,0.71,114.14,41.69,5.8308,322,Aramex,Road
ORD1934,27/02/2024,02/03/2024,14/03/2024,Headphones,SKU0934,Mid-Range,97.32,5.47,92,350,30,Defective,32200,19115.77,3,Unknown,Direct Sales,Bank Transfer,Central,119,175,Yes,15,12,267.23,Yes,Supplier 3,0.561,36.62,33.12,6.6883,493,UPS,Air
ORD1935,19/06/2022,23/06/2022,06/07/2022,Tablets,SKU0935,Budget,108.29,10.59,96.82,424,42,Defective,41051.68,21202.12,2.7,Unknown,Retail Store,Digital Wallet,South,271,339,Yes,8,13,188.68,No,Supplier 5,0.555,46.37,37.86,6.2136,730,Aramex,Sea
ORD1936,03/03/2022,06/03/2022,17/03/2022,Smartwatches,SKU0936,Budget,104.46,14.37,89.45,356,5,Not as Described,31844.2,11669.92,4.6,Non-binary,Online,Bank Transfer,North,29,166,Yes,9,11,170.64,No,Supplier 1,0.844,56.19,68.2,3.1798,405,FedEx,Sea
ORD1937,14/01/2024,17/01/2024,20/01/2024,Headphones,SKU0937,Mid-Range,132.68,1.4,130.82,207,24,Defective,27079.74,13939.98,2.2,Male,Wholesale,Digital Wallet,West,213,172,No,24,3,49.08,Yes,Supplier 3,0.448,63.24,18.99,8.1014,495,OnTrac,Road
ORD1938,15/02/2024,20/02/2024,29/02/2024,Smartphones,SKU0938,Mid-Range,246.44,4.84,234.51,44,5,Damaged in Shipping,10318.44,6142.88,2.6,Male,Wholesale,Bank Transfer,South,28,43,Yes,20,9,15.36,Yes,Supplier 4,0.776,94.55,99.34,0.0661,217,DHL,Road
ORD1939,09/10/2022,14/10/2022,17/10/2022,Tablets,SKU0939,Mid-Range,410.87,7.17,381.41,402,11,Not as Described,153326.82,103147.5,4.5,Non-binary,Wholesale,Invoice,South,189,241,Yes,14,3,102.18,Yes,Supplier 1,0.633,124.57,21.58,7.8423,621,Aramex,Sea
ORD1940,26/01/2023,30/01/2023,08/02/2023,Headphones,SKU0940,Budget,55.88,12.05,49.15,34,2,Changed Mind,1671.1,533.69,3.4,Male,Direct Sales,Bank Transfer,West,96,16,No,7,9,117.41,No,Supplier 5,0.514,30,11.49,8.8508,404,UPS,Sea
ORD1941,09/02/2024,12/02/2024,24/02/2024,Laptops,SKU0941,Mid-Range,644.37,11.57,569.82,41,6,Changed Mind,23362.62,13403.58,1.8,Unknown,Online,Invoice,North,286,51,No,19,12,40.32,Yes,Supplier 1,0.402,241.92,24.52,7.5475,1116,DHL,Road
ORD1942,26/03/2022,30/03/2022,07/04/2022,Tablets,SKU0942,Mid-Range,275.33,11.23,244.41,135,10,Not as Described,32995.35,20560.19,3.1,Non-binary,Wholesale,Bank Transfer,North,224,148,No,19,8,129.91,Yes,Supplier 1,0.852,91.15,98.54,0.1465,558,UPS,Sea
ORD1943,13/04/2023,14/04/2023,20/04/2023,Smartphones,SKU0943,Budget,179.33,12.38,157.13,461,40,Not as Described,72436.93,44538.44,3.2,Non-binary,Retail Store,Digital Wallet,East,72,323,Yes,11,6,335.3,Yes,Supplier 3,0.759,59.79,83.04,1.696,1021,Blue Dart,Air
ORD1944,17/06/2022,20/06/2022,27/06/2022,Smartphones,SKU0944,Budget,139.44,3.63,134.38,114,9,Damaged in Shipping,15319.32,9458.97,3.2,Male,Wholesale,Invoice,East,205,65,No,13,7,647.13,Yes,Supplier 3,0.776,45.73,84.41,1.5591,335,UPS,Air
ORD1945,15/09/2023,18/09/2023,29/09/2023,Smartwatches,SKU0945,Budget,145.99,11.16,129.7,50,7,Damaged in Shipping,6485,3460.83,1.8,Female,Direct Sales,Invoice,Central,72,30,No,10,11,541.67,No,Supplier 5,0.511,49.65,48.19,5.1807,520,UPS,Air
ORD1946,06/03/2022,10/03/2022,18/03/2022,Smartphones,SKU0946,Premium,879.25,7.74,811.2,424,50,Wrong Item,343948.8,225351.92,2,Non-binary,Online,Digital Wallet,East,176,212,Yes,7,8,250,No,Supplier 3,0.569,279.12,51.37,4.8627,630,UPS,Air
ORD1947,24/04/2022,25/04/2022,29/04/2022,Smartwatches,SKU0947,Budget,138.26,14.83,117.76,336,18,Wrong Item,39567.36,19335.16,3.9,Female,Direct Sales,Bank Transfer,South,162,325,Yes,19,4,5,Yes,Supplier 3,0.771,60.2,69.68,3.0316,523,FedEx,Road
ORD1948,16/05/2022,19/05/2022,01/06/2022,Tablets,SKU0948,Mid-Range,534.78,13.24,463.98,54,6,Wrong Item,25054.92,16357.06,2.6,Non-binary,Online,Bank Transfer,West,206,29,No,16,13,24.38,Yes,Supplier 4,0.417,160.62,12.67,8.7327,319,OnTrac,Road
ORD1949,28/11/2023,01/12/2023,10/12/2023,Smartwatches,SKU0949,Mid-Range,325.46,10.69,290.67,212,15,Not as Described,61622.04,28386.91,3.4,Female,Direct Sales,Credit Card,East,229,219,No,17,9,25.33,Yes,Supplier 3,0.523,156.65,15.79,8.4205,1011,Blue Dart,Road
ORD1950,22/10/2022,25/10/2022,26/10/2022,Smartphones,SKU0950,Mid-Range,513.21,14.69,437.82,323,19,Defective,141415.86,64541.41,3.4,Non-binary,Direct Sales,Credit Card,Central,40,280,Yes,23,1,19.83,Yes,Supplier 1,0.555,237.94,17.98,8.2024,1077,DHL,Road
ORD1951,08/10/2023,11/10/2023,21/10/2023,Smartwatches,SKU0951,Premium,777.54,14.27,666.59,131,7,Defective,87323.29,35756.16,3.7,Unknown,B2B,Digital Wallet,East,90,79,No,16,10,81.51,Yes,Supplier 5,0.654,393.02,39.21,6.0786,1186,Blue Dart,Sea
ORD1952,22/12/2023,25/12/2023,01/01/2024,Tablets,SKU0952,Budget,182.29,13.6,157.5,247,15,Changed Mind,38902.5,21966.77,3.7,Male,Online,Digital Wallet,North,255,280,Yes,23,7,92.8,Yes,Supplier 3,0.693,68.19,54.47,4.5534,917,FedEx,Sea
ORD1953,14/02/2024,16/02/2024,27/02/2024,Tablets,SKU0953,Budget,134.6,11.7,118.85,213,8,Wrong Item,25315.05,14670.7,3.9,Non-binary,Wholesale,Cash,Central,143,149,Yes,15,11,68.9,Yes,Supplier 5,0.733,49.65,51.65,4.8348,632,USPS,Road
ORD1954,01/07/2023,03/07/2023,15/07/2023,Smartphones,SKU0954,Mid-Range,471.8,7.39,436.93,295,13,Defective,128894.35,74884.58,3.7,Unknown,Online,Credit Card,South,192,236,Yes,16,12,647.22,Yes,Supplier 1,0.797,180.89,71.9,2.8101,982,Aramex,Air
ORD1955,05/05/2024,06/05/2024,13/05/2024,Laptops,SKU0955,Mid-Range,827.09,0.82,820.31,57,8,Defective,46757.67,23309.64,2.2,Unknown,Retail Store,Credit Card,West,242,57,No,24,7,462.21,Yes,Supplier 3,0.406,403.26,18.19,8.1815,645,UPS,Air
ORD1956,06/02/2024,11/02/2024,17/02/2024,Headphones,SKU0956,Budget,48.7,11.83,42.94,277,6,Not as Described,11894.38,4577.75,4.5,Non-binary,B2B,Bank Transfer,West,195,314,Yes,24,6,258.67,Yes,Supplier 3,0.928,25.48,92.7,0.7296,496,UPS,Air
ORD1957,13/10/2024,16/10/2024,26/10/2024,Smartphones,SKU0957,Premium,749.72,5.18,710.88,79,6,Not as Described,56159.52,35206.47,3,Female,Wholesale,Cash,North,134,66,No,10,10,81.25,Yes,Supplier 3,0.778,264.2,83.7,1.6297,572,FedEx,Sea
ORD1958,18/08/2022,22/08/2022,30/08/2022,Laptops,SKU0958,Mid-Range,732.46,8.84,667.71,147,17,Defective,98153.37,61455.53,2.2,Male,Online,Credit Card,Central,29,137,Yes,16,8,482.92,Yes,Supplier 4,0.46,246.36,21.81,7.8188,595,UPS,Air
ORD1959,16/05/2023,17/05/2023,22/05/2023,Smartwatches,SKU0959,Budget,129.05,3.53,124.49,297,2,Changed Mind,36973.53,25356.79,5,Unknown,Online,Credit Card,South,190,59,No,4,5,51.56,No,Supplier 2,0.819,38.94,57.79,4.2213,903,Aramex,Road
ORD1960,30/11/2022,03/12/2022,16/12/2022,Laptops,SKU0960,Mid-Range,1163.44,1.51,1145.87,249,6,Changed Mind,285321.63,163664.13,4.3,Non-binary,Wholesale,Cash,East,154,315,Yes,21,13,30.96,Yes,Supplier 5,0.749,488.46,49.83,5.0169,847,UPS,Road
ORD1961,21/10/2024,22/10/2024,26/10/2024,Smartwatches,SKU0961,Budget,78.32,4.67,74.66,472,49,Defective,35239.52,21483.42,2.8,Female,Wholesale,Credit Card,East,239,378,Yes,13,4,20.9,Yes,Supplier 1,0.434,29.1,10.07,8.9926,1108,FedEx,Road
ORD1962,23/03/2023,27/03/2023,30/03/2023,Laptops,SKU0962,Premium,2482.1,0.57,2467.95,438,1,Not as Described,1080962.1,745342.59,4.8,Unknown,Wholesale,Credit Card,West,179,292,Yes,16,3,19.53,Yes,Supplier 4,0.979,766.21,95.77,0.4233,648,FedEx,Road
ORD1963,29/01/2022,02/02/2022,07/02/2022,Tablets,SKU0963,Premium,666.59,8,613.26,235,6,Damaged in Shipping,144116.1,95279.22,4.7,Unknown,Wholesale,Invoice,North,211,282,Yes,19,5,140.18,Yes,Supplier 4,0.853,207.22,75.69,2.4307,469,UPS,Sea
ORD1964,06/02/2024,11/02/2024,20/02/2024,Smartwatches,SKU0964,Mid-Range,259.8,0.23,259.2,446,30,Damaged in Shipping,115603.2,65465.01,3.2,Male,Online,Invoice,West,39,357,Yes,21,9,520.69,Yes,Supplier 4,0.492,111.25,6.63,9.3368,510,UPS,Air
ORD1965,21/02/2022,25/02/2022,07/03/2022,Smartwatches,SKU0965,Budget,119.63,9.09,108.76,340,18,Changed Mind,36978.4,15717.83,3.9,Male,Retail Store,Digital Wallet,East,212,295,Yes,23,10,639.57,Yes,Supplier 5,0.73,60.65,59.51,4.0494,868,FedEx,Air
ORD1966,24/11/2023,25/11/2023,03/12/2023,Smartphones,SKU0966,Budget,132.65,14.61,113.27,182,13,Wrong Item,20615.14,11945.96,3.1,Male,Direct Sales,Bank Transfer,Central,82,103,Yes,5,8,29.64,No,Supplier 5,0.553,47.47,23.08,7.6923,278,DHL,Road
ORD1967,25/10/2024,26/10/2024,01/11/2024,Smartphones,SKU0967,Premium,1195.07,3.3,1155.63,422,45,Changed Mind,487675.86,275481.75,2.5,Male,Retail Store,Digital Wallet,West,141,380,Yes,21,6,540.01,Yes,Supplier 1,0.68,501.55,73.69,2.6314,1156,FedEx,Air
ORD1968,01/07/2022,02/07/2022,03/07/2022,Smartwatches,SKU0968,Budget,132.86,2.04,130.15,226,16,Wrong Item,29413.9,12932.09,3.2,Female,Retail Store,Invoice,North,155,181,Yes,6,1,31.27,Yes,Supplier 1,0.848,72.79,96.46,0.3538,983,UPS,Road
ORD1969,28/04/2023,29/04/2023,05/05/2023,Smartwatches,SKU0969,Budget,102.24,11.46,90.52,248,17,Defective,22448.96,11489.93,3.5,Unknown,B2B,Bank Transfer,North,289,248,No,20,6,453.75,Yes,Supplier 5,0.608,42.36,35.9,6.4097,760,UPS,Air
ORD1970,09/02/2023,12/02/2023,18/02/2023,Headphones,SKU0970,Budget,58.91,5.99,55.38,294,10,Changed Mind,16281.72,8620.72,4.4,Unknown,B2B,Credit Card,South,259,118,No,10,6,190.46,Yes,Supplier 2,0.574,25.41,10.56,8.9443,581,Aramex,Sea
ORD1971,08/08/2022,12/08/2022,23/08/2022,Smartphones,SKU0971,Mid-Range,463.59,8.58,423.81,30,4,Changed Mind,12714.3,5055.24,1.8,Unknown,B2B,Cash,East,119,25,No,8,11,616.86,No,Supplier 4,0.741,234.74,98.15,0.1852,157,Blue Dart,Air
ORD1972,19/12/2023,20/12/2023,30/12/2023,Headphones,SKU0972,Premium,375.28,3.02,363.95,49,3,Not as Described,17833.55,10709.2,3.5,Male,Direct Sales,Digital Wallet,East,110,57,No,19,10,54.14,Yes,Supplier 3,0.82,144.29,81.84,1.8161,823,Blue Dart,Road
ORD1973,31/05/2024,03/06/2024,12/06/2024,Smartphones,SKU0973,Premium,650.93,13.73,561.56,487,11,Not as Described,273479.72,135486.44,4.7,Unknown,Wholesale,Cash,North,40,325,Yes,7,9,449.87,No,Supplier 2,0.571,282.43,4.31,9.5686,527,UPS,Air
ORD1974,04/04/2023,05/04/2023,18/04/2023,Smartphones,SKU0974,Mid-Range,211.47,4.33,202.31,462,4,Defective,93467.22,55349.68,5,Female,Online,Digital Wallet,South,204,216,Yes,8,13,561.56,No,Supplier 5,0.62,81.29,9.02,9.0985,1009,DHL,Air
ORD1975,04/07/2024,09/07/2024,16/07/2024,Tablets,SKU0975,Mid-Range,594.95,12.03,523.38,406,15,Not as Described,212492.28,86819.82,3.9,Male,Online,Invoice,North,111,460,Yes,23,7,80.42,Yes,Supplier 3,0.778,309.34,63.6,3.6404,543,FedEx,Sea
ORD1976,05/03/2023,09/03/2023,17/03/2023,Headphones,SKU0976,Mid-Range,118.97,13.24,103.22,52,7,Changed Mind,5367.44,2495.66,1.5,Non-binary,Direct Sales,Credit Card,North,265,28,No,3,8,80.94,No,Supplier 1,0.559,53.67,58.73,4.1273,577,UPS,Sea
ORD1977,04/10/2023,05/10/2023,10/10/2023,Smartphones,SKU0977,Budget,186.06,11.44,164.77,202,13,Not as Described,33283.54,16258.28,3.8,Male,Retail Store,Bank Transfer,South,171,168,No,17,5,352.18,Yes,Supplier 1,0.647,82.54,43.68,5.6325,1126,DHL,Air
ORD1978,24/12/2024,25/12/2024,29/12/2024,Headphones,SKU0978,Budget,23.91,0.09,23.89,67,9,Defective,1600.63,720.03,2.1,Non-binary,Direct Sales,Digital Wallet,South,289,51,No,8,4,20.32,Yes,Supplier 5,0.516,12.84,44.91,5.5088,1103,DHL,Road
ORD1979,19/09/2023,20/09/2023,22/09/2023,Laptops,SKU0979,Premium,1870.26,3.05,1813.22,31,1,Defective,56209.82,26139.36,4.5,Female,B2B,Digital Wallet,South,273,33,No,13,2,11.93,Yes,Supplier 1,0.659,969.63,29.88,7.0119,310,Aramex,Road
ORD1980,29/06/2023,01/07/2023,03/07/2023,Laptops,SKU0980,Budget,383.45,5.5,362.36,88,12,Not as Described,31887.68,16220.14,2.1,Non-binary,Retail Store,Credit Card,North,238,79,No,21,2,99.46,Yes,Supplier 4,0.687,176.91,88,1.1998,343,FedEx,Sea
ORD1981,07/09/2024,08/09/2024,11/09/2024,Headphones,SKU0981,Premium,380.64,6.47,356.01,84,2,Defective,29904.84,14500.48,4.3,Female,B2B,Invoice,South,48,78,Yes,18,3,40.76,Yes,Supplier 3,0.816,182.9,67.86,3.2139,616,Aramex,Road
ORD1982,14/12/2023,16/12/2023,24/12/2023,Laptops,SKU0982,Premium,1981.49,7.38,1835.26,404,38,Defective,741445.04,307754.17,2.9,Non-binary,Wholesale,Cash,West,132,175,Yes,4,8,530.15,No,Supplier 5,0.495,1072.18,20.35,7.9647,563,FedEx,Air
ORD1983,28/11/2023,30/11/2023,13/12/2023,Headphones,SKU0983,Mid-Range,101.52,3.07,98.4,67,0,,6592.8,3783.88,4.8,Non-binary,B2B,Bank Transfer,South,294,58,No,11,13,80.01,No,Supplier 4,0.727,40.73,34.09,6.5911,1035,DHL,Sea
ORD1984,29/12/2024,31/12/2024,08/01/2025,Smartphones,SKU0984,Mid-Range,343.04,9.46,310.59,378,6,Changed Mind,117403.02,67392.78,4.5,Male,B2B,Credit Card,West,114,353,Yes,19,8,337.26,Yes,Supplier 3,0.733,131.41,40.73,5.9272,1183,UPS,Air
ORD1985,27/04/2022,30/04/2022,06/05/2022,Tablets,SKU0985,Mid-Range,473.27,3.83,455.14,470,52,Defective,213915.8,117766.83,2.6,Non-binary,Online,Bank Transfer,East,57,423,Yes,23,6,10.47,Yes,Supplier 5,0.403,204.55,6.13,9.3873,845,FedEx,Road
ORD1986,17/06/2024,19/06/2024,22/06/2024,Tablets,SKU0986,Budget,225.88,7.39,209.19,223,14,Defective,46649.37,20361.34,3.2,Female,Direct Sales,Invoice,South,22,156,Yes,9,3,123.44,Yes,Supplier 1,0.623,117.33,37.79,6.2213,258,Aramex,Sea
ORD1987,13/08/2022,16/08/2022,23/08/2022,Smartwatches,SKU0987,Budget,50.01,7.64,46.19,110,14,Defective,5080.9,2792.28,1.8,Non-binary,Online,Cash,South,149,73,No,18,7,5.02,Yes,Supplier 4,0.553,20.76,54.13,4.587,693,Aramex,Road
ORD1988,27/07/2022,28/07/2022,31/07/2022,Laptops,SKU0988,Mid-Range,628.55,6.07,590.4,315,32,Defective,185976,108081.55,2.9,Unknown,B2B,Digital Wallet,West,232,378,Yes,20,3,80,Yes,Supplier 1,0.62,247.03,55.56,4.4436,989,FedEx,Sea
ORD1989,23/11/2023,25/11/2023,06/12/2023,Tablets,SKU0989,Budget,192.29,5.16,182.37,185,25,Damaged in Shipping,33738.45,14848.63,1.8,Unknown,Online,Cash,Central,106,154,Yes,9,11,79.02,No,Supplier 3,0.554,101.68,55.58,4.4425,306,USPS,Road
ORD1990,11/06/2024,16/06/2024,18/06/2024,Laptops,SKU0990,Mid-Range,964.33,10.58,862.3,286,4,Changed Mind,246617.8,141391.86,4.5,Unknown,Retail Store,Invoice,South,146,133,No,14,2,38,Yes,Supplier 4,0.921,367.79,86.39,1.3611,1048,Aramex,Road
ORD1991,14/04/2023,18/04/2023,20/04/2023,Smartwatches,SKU0991,Mid-Range,289.21,3.21,279.93,18,1,Defective,5038.74,2164.97,3.4,Male,Retail Store,Digital Wallet,East,200,8,No,5,2,80.71,Yes,Supplier 4,0.505,155.17,8.31,9.1687,229,FedEx,Sea
ORD1992,07/12/2022,12/12/2022,13/12/2022,Smartwatches,SKU0992,Mid-Range,177.19,10.51,158.57,414,10,Wrong Item,65647.98,27189.92,4.4,Female,Direct Sales,Digital Wallet,South,249,207,No,13,1,5.74,Yes,Supplier 1,0.811,92.88,64.7,3.5301,1068,DHL,Road
ORD1993,13/04/2022,15/04/2022,24/04/2022,Headphones,SKU0993,Budget,41.73,13.28,36.19,312,39,Defective,11291.28,4668.83,1.8,Unknown,B2B,Cash,Central,266,208,No,13,9,529.09,Yes,Supplier 2,0.36,19.53,2.86,9.7138,607,USPS,Air
ORD1994,21/01/2024,25/01/2024,29/01/2024,Tablets,SKU0994,Mid-Range,385.74,0.46,383.97,313,3,Defective,120182.61,65270.29,4.7,Female,Wholesale,Credit Card,North,280,146,No,5,4,250,Yes,Supplier 1,0.639,174.64,14.78,8.5218,661,FedEx,Air
ORD1995,21/02/2022,26/02/2022,09/03/2022,Headphones,SKU0995,Budget,38.64,8.59,35.32,33,5,Not as Described,1165.56,79.3,1.9,Non-binary,Retail Store,Bank Transfer,Central,282,26,No,7,11,636.47,No,Supplier 4,0.666,13.63,85.75,1.4248,401,UPS,Air
ORD1996,03/09/2024,05/09/2024,08/09/2024,Headphones,SKU0996,Mid-Range,149.87,1.06,148.28,297,11,Wrong Item,44039.16,29603.7,4,Non-binary,B2B,Cash,West,213,238,Yes,21,3,78.48,Yes,Supplier 2,0.711,48.34,46,5.3997,952,OnTrac,Road
ORD1997,29/07/2024,02/08/2024,10/08/2024,Smartwatches,SKU0997,Premium,482.31,9.8,435.04,317,22,Damaged in Shipping,137907.68,53742.96,3.5,Male,Wholesale,Invoice,Central,60,169,Yes,4,8,80.47,No,Supplier 1,0.573,265.25,28.36,7.1636,1016,UPS,Sea
ORD1998,30/10/2023,31/10/2023,11/11/2023,Smartphones,SKU0998,Mid-Range,527.16,4.9,501.33,177,9,Damaged in Shipping,88735.41,57278.9,4,Female,Online,Digital Wallet,East,236,112,No,15,11,129.28,Yes,Supplier 5,0.774,176.99,69.09,3.0908,604,Blue Dart,Sea
ORD1999,06/06/2022,11/06/2022,19/06/2022,Smartphones,SKU0999,Budget,132.4,8.01,121.79,65,3,Defective,7916.35,3728.48,4.1,Male,Direct Sales,Cash,West,226,52,No,6,8,275.52,No,Supplier 5,0.582,60.19,20.6,7.9398,399,UPS,Air
ORD2000,20/07/2023,22/07/2023,02/08/2023,Headphones,SKU1000,Premium,203.54,12.27,178.57,152,19,Defective,27142.64,14672.07,2.2,Male,Wholesale,Digital Wallet,West,69,137,Yes,20,11,157.05,Yes,Supplier 1,0.367,81.01,5.89,9.4105,611,FedEx,Sea
ORD2001,30/03/2024,01/04/2024,09/04/2024,Smartphones,SKU1001,Premium,664.03,14.05,570.73,125,12,Defective,71341.25,43369.28,2.7,Non-binary,Online,Cash,Central,89,108,Yes,24,8,269.47,Yes,Supplier 2,0.76,221.62,86.8,1.3196,975,DHL,Air
